,Category,text
5239,0,les llevamos una vida a estos brinca canchas en el historial dejen de mamar margos 
5240,0,no son las drogas no es el alcohol no es el dinero el mayor vicio de la humanidad es la verga <> 
5241,0,ser detallista vale verga si no te quieren es no y ya 
5242,0,todos están mamando con los yo sigo con los mismos hermosos 
5243,1,de verdad alguien cree que este cabrón que siempre hace esa pose pendeja va en serio por la presidencia no mamar 
5244,1,aparte de maricon méxico tiene un presidente quejumbroso que todo lo que vemos es corrupción 
5245,1,este hdp es el que va a manipular al edomex 
5246,0,el único valor que pone en práctica mi equipo es el me vale verga si tú no lo haces yo menos 
5247,1,benzema eres un puto miserable eres malísimo vete ya 
5248,0,nada me ha hecho más feliz en twitter que cuando todes en conjunto convierten en meme a las personas que odian la palabra verga lt 
5249,0,era para ganar la puta madre 
5250,1, que feas mujeres qué mal se vieron 
5251,0,y claro a mi hermano le valió madres el solo quería su puto vaso con agua 
5252,0,tengo días conociendo a y ahorita tengo como hrs viendo sus putos videos eres la verga es como ver una pinche serie 
5253,0, pero aquí te tengo mi perro comiendo camote hasta llenarte el hocico y la panza 
5254,0,en esta imagen podemos apreciar la cantidad de hectáreas de verga que me vale que juegue mi selección nacional hoy 
5255,0,para romperles su puta madre pinche madre me siento muy putas impotente y enojada triste nadie le hace eso a mí mamá 
5256,1, cállate ya hijo de puta mientras más hablas se ve el miedo que tienes de que hayan descubierto todas tus putas mentiras de mierda 
5257,0, pablo qué vas a hacer valer verga pero tengo mi camote 
5258,1,en la fábrica de putas se lucieron contigo 
5259,0, la vejez es un limite o el dinero por que sin dinero no hay putas jajaj 
5260,0,no sabia que existía un club gay en toluca que referencias hay para llegar y cual es la dinámica 
5261,0,me gusta que me ignores putas horas al día me mama no sabes 
5262,0,etiqueté al max en algo de la bauhaus y no lo pelo cuánto a que si alguien de sus amigos alternas se lo enseñan va a andar mamando con eso 
5263,0,ojalá y me de una sobredosis de tanto pendejo fármaco que estoy consumiendo y me muera a la verga 
5264,0,se busca gata nodriza 
5265,0,estoy a una tecla de mandar a la mi hermosa exposición de aditivos alimentarios 
5266,0, di un chingo de vuelta llegué tardísimo y al final de cuentas no me dejaron pasar valiendo verga el trabajo por el que llegué tarde 
5267,0,exacto mi cabron somos unos pendejos y agachones <> 
5268,1,que tu jefa es bien golfa 
5269,0,se pasó de verga jajajaja al inicio me caía mal luego la trate y creí que estaba equivocado pero ah… 
5270,0,ya se me está haciendo costumbre desayunarte en las mañanas un día de estos me pondré bien gorda 
5271,0,no sé a ustedes que cosa tan sencilla los pueda hacer felices pero a mí escuchar el ronquidito de mi katty mientras duerme me vuelve loca 
5272,0,una tipa q me tiraba indirectas muy directas y cuando la enfrente dijo no es verdad estas medio loca a esa la bloquee por cobarde 
5273,0,qué pena por ana se está dando un papel ardida pena ajena 
5274,1,estoy sospechando que ese vato es joto y pocas veces me equivoco 
5275,1,esta puta asiática le meten una polla gorda para que goce 
5276,0,ediciones feas pero con todo mi cariño 
5277,1,te pintó botero o por qué estás tan gorda 
5278,0, por unos cuchillos no mame cortan solos o que verga 
5279,0,quiero escucharte decirme pero querías verga no ó dámela toda 
5280,0,de todas maneras quien putas se va a meter a nadar en un río con ese frío de bogotá 
5281,0,cada vez que me da el síndrome premenstrual me digo a mi misma que la loca soy yo y que mi novio es un santo 
5282,0,la gente que solita se va a la verga me está quitando uno de mis mayores placeres 
5283,0,cuando vas en el bus con tu amigo y de pronto le metes mano 
5284,0,estoy bailando sutilmente con arcade fire por qué putas nadie me había enseñado éste grupo 
5285,1,cuando quieras te invito la peda pero nada de tristezas pendeja 
5286,1, chingas a tu madre anaya rata de mierda tu y tu familia sólo para eso quieren el poder bola de corruptos todos los partidos son lo mismo 
5287,1,vaya que lista eres mejor ponte a dieta y luego vos me vienes a criticar gorda asquerosa 
5288,1,ya hay mucho homosexual en puebla incluso más que gente prieta no sé estoy en duda 
5289,1,esoooooo es pinches jugadores hdp yo le pondría y me partiría mil veces más la puta madre que cualquiera de ellos 
5290,0,como ya le pusieron las de jenny ya se siente luchona 
5291,0,los jovencitos karen y erick fueron asesinados hace un año en y su madre aun espera justicia 
5292,0,jajajajajajajajajaj ta pero minutos en un solo audio como haces para hablar tanto… 
5293,0,desperte por que escuche al de los tamales que gorda 
5294,1,alvariux no le hagas caso a ese maricon amargado q como no c puede desquitar d televisa lo hace con el america 
5295,0,envejecemos no cuando se nos arruga la piel sino cuando se arrugan nuestros sueños y la esperanza 
5296,0,soy un imán de gente depresiva puta loca y violenta 
5297,1,se la mamo el maricon acaso no sabe que consumir drogas atrofia el cerebro 
5298,0,que persona tan loca cuídate y que bueno que lo quemas 
5299,0,no entiendo porque la gente está atenida a que les dejen herencia hasta les encanta comer camote con tal que les dejen algo 
5300,1, hahaha ándeles por hijos de sus putas madres empezando por robben 
5301,0,es mi escuela escuche unas chicas hablar sobre bts marica si no fuera tan tímida les ubiera seguido la plática 
5302,0,estoy como actriz porno hasta la verga de todos 
5303,0,todos andan mamando con “coco” la voy a ver y obvio no voy a llorar pero veré que tal está 
5304,1,amiga tu eres el joto con corte de paty chapoy hahahaha 
5305,1, y a tiperra estúpida te va a cargar la verga o qué hacías en mis sueños 
5306,0,alv ahora si me hicieron el día la marica mayor ha regresado 
5307,1,si el buen sexo asegurara a un hombre todas las putas estarían casadas 
5308,0,jajajajajaja yaaaaaa los necesito en vivo y con nueva música que no esté marica 
5309,1,eres marica porque no tele pones al pedo a victor … 
5310,1,jajaja “acaba la prepa” “buchón” jajajaja conozco niñitas que se defienden mejor que tú llégale a la verga pinche puñetas 
5311,1,baila como pinche joto ese cara de caballo sarnoso 
5312,1,a ver pinches gachupines baturros de mierda con boina de pendejos traguense está si pueden pinches putos engañapendejos 
5313,0,es cierto tengo celulitis lonjas soy gorda sin nalgas pero se que habrá alguien q si le gusteverdad 
5314,0,ya se sienten bien chingones por ser coach de flag ajajajajaajajj no eran ni titulares cuando jugaban tantita madre 
5315,0,y regalándonos mil besos en cada rincón te quiero así tal como eres para mí uhhhhh uhhhhhh me mama ser gorda solterona enamorada del amor 
5316,0,y me valiera verga al final sino fuera porque sus irresponsabilidades resultan afectando mi trabajo 
5317,1,no les gusta el puto iphone o no les alcanza no se lo compren y también ya dejen de mamar pinches acomplejados pendejos wanna be 
5318,0,mañana tengo examen y no he estudiado ni madre 
5319,0, cuál gigante ustedes no tienen madre hace años en las eliminatorias no decía que era el gigante por eso se la cren 
5320,0,la publuca a las putas am y quiere que me espere hasta medua noche 
5321,1,deja de aumentarle el brillo a tus fotos y acepta tu prieta realidad 
5322,1,bailas bien feo y me caes gorda 
5323,1,qué verga es eso de la isla puro pendejo es fan de semejantes mamadas lo bueno que después empieza el fútbol 
5324,0,hoy mi madre tuvo una operación en los ojos todo salió bien después de lo que cobró el oftalmólogo seguro mi madre podrá ver el futuro 
5325,0,algún político sano ni uno psoe criminal pp corrupto y ladrón los demás a mamar 
5326,0, me refiero a que aspiran cosas súper tontas 
5327,1,ya quiero tener novia para poder coger con sus amigas putas 
5328,0,pala madre estan haciendo pedazos a los que alguien pare eso 
5329,0,andar en twitter antes de valer valer madre en el exámen es un don de dios 
5330,1,no aparece porningun lado la golda golfa inutilde murrieta 
5331,1, éste hdp arrastrado muchacho pide a comunidad internacional cerco financiero para venezuela 
5332,1,en su ya gustada sección los regios estan bien pendejos pinches putos 
5333,0,mi primo y yo llevamos una hora intentando pasar un nivel del megaman ¡un solo puto nivel y no podemos 
5334,0,puto karma por reírme de la morra que se tropezó en las escaleras putos pájaros y sus 
5335,0,estaba tan tonta a los años que deje de hablarle a personas que considere mis amigos por razones demasiado estúpidas que inmadura era 
5336,0,a partir de hoy no volveré a decir groserías a maldecir o a decir cosas feas le da una embolia 
5337,0,los simpson pizza camita calientica y usted sacando me el marica mal genio vien 
5338,1,me gustaría firmar puro estado ponzoñoso no se querrán adherir los putos sureños 
5339,0, aaaw es la primera ves que pablo camote tiene unos cuchillos pobreza nivel veracruz 
5340,0,jajaja creo que corren mas riesgo ustedes pues las putas empoderadas somos de armas tomar 
5341,0,sí mira a las mujeres también nos gusta el sexo y no eso no nos hace putas indecentes o fáciles quítate tus tabúes pendejos 
5342,0, comiendo camote autoridades la creen de hule las presas nos pondrán como arenita <> 
5343,0,taxista hot se deja agarrar la verga mientras habla con su esposa 
5344,0,rakitić dio recital hoy los haters a la cueva piqué es dios a mamar todos 
5345,1,pinche gata de mierda ojalá te vallas al abismo 
5346,1, pues para mi esas cosas del deporte y alimentacion balanceada son para mujeres y putos 
5347,0, alan por favor rt su madre familia y amigos estamos muy preocupados necesitamos encontrarlos 
5348,0,pinche grey sé que se va a mamar con su set lo sé lo sé van a ver perros les van a callar la boca a muchos 
5349,0,te bloquean de todos lados neta ni loca pensaba mandarte mensaje jajajajajaja 
5350,0,que final tan loca y con ganas de que gane luis es mas larga la competencia que la cuaresma 
5351,1, oye pues entregate a la justicia primero tú corruptillo cagado 
5352,0,esto de poner cositas en twitter es chistoso le puedo mentar la madre a quien quiera y no lo ve 
5353,1,que bueno que se quedaron sin mundial putos 
5354,0,estúpidas golfas pirujas ¡no tienen derechos” zurita en mvs vs madres de familia homozapping 
5355,0,preñando un culo dale rt follow sigueme para colgar mas videos dando verga 
5356,1,jajajaja sigue hablándome muy verga y vas a terminar igual de pendejo que el bofo 
5357,0,a parte me cae re gorda la lucero tal vez por eso no le perdono la fodonguéz de sus destas 
5358,0, será mejor que te ocupes de esto no te quedes ahí como tonta <> 
5359,0,llega una edad en la q una tiene la madurez de aceptarse tal y como es sabes q no tendrás cuerpo d modelo y simplemente te chingas un tamal 
5360,0,amores como amanecieron yo con unas ganas locas de tener una rica verga en mis hoyitos 
5361,1,aparte de golfa y huebona hasta plana eres 
5362,0,ahora mi boca solo sabe decir cosas feas 
5363,0,me pone muy triste que entre nosotras nos digamos putas zorras fáciles y sus miles de derivados 
5364,1, así deberíamos salir a exigir nuestros derechos y acabar este mal gobierno y no para putos conciertos lava cocosque pinches borregos son 
5365,1,vaise a la verga no sirves pa na' se te ve lo falso y mula mejor ya disimula 
5366,1,putos corazones a ella si no ojalá te cargue la verga puto 
5367,0,está cagado que la gente cambie las palabras y que de ahí se crean los chismes 
5368,1,la neta es de putos hablar mal de un wey que ya te gano a la morra que te gusta y mas de putos si antes le hablabas a ese vato 
5369,1,putos todos y los que van a ultra a ver a alesso hoy 
5370,1,chingas a tu madre cada vez que te palpite el corazón 
5371,1,mujer despechadaya pinche amlo hazle esta que se pela la loca 
5372,0,yo tuiteo de todo en esta perdóname diosito por esta vida loca que llevo 
5373,0,méxico el país más bello en naturaleza y lo mejor su gente noble humana y solidaria luchona ¡¡¡viva méxico 
5374,0,daría todo por aprender a chiflar 
5375,0,pensar que un día estaba loca por ti y hoy que te veo solo siento paz todo pasa pero lo bonito queda como buen recuerdo 
5376,0,padre e hijo incestando y el hermano de su mama tambien le da verga 
5377,1, jajaja a huevo che rogelia que se vaya a la que le gustala berga 
5378,1,que me digan qué putas vergas significo en sus perras vidas hijos de su pinche madre 
5379,0, jajajajajjaja ese juego si esta bien cagado xdxd 
5380,1,siempre tu lame huevos defendiendote putos mediocres tercermundistas 
5381,1,exacto por eso hay viejas buenerrimas y solas por que están bien putas locas alv 
5382,1, perrito inteligente vamos a evaluar este tweet a ver si se mamó con su respuesta 
5383,1,ya denle una vida propia a la machorra esa 
5384,0,me siento sp pendeja al recordar que permití que todo aquello pasara 
5385,0, “wey por qué sacaste el multimetro en la peda” es mi dector de putos capto mucha energía cerca de ti pi pi pi 
5386,0,fui a la tienda y miré en el refri una bohemia etiqueta chocolate escuche dos voces –se ve rica –wey no seas joto 
5387,1,putos vaqueros crei en ustedes y me salen con esas mamadas 
5388,1, haber lameculos donde esta la trepadora d ustedes siempre queriendo quedar bien <> 
5389,0, no mides lo feliz que me hiciste me puse a gritar como loca te amo infinitamente 
5390,0,la coca la coca me vuelve medio loca me tira de los pelos me arrastra por los suelos 
5391,0, a cabrón cómo es que no tuiteo nada y tengo más fologüers pero si tuiteo se van 
5392,0,cosas que me vuelven loca la frase de mi pared mis nuevos zapatos 
5393,0,no me importa lo que hagas yo sigo ardida porque no me seguiste ‍ 
5394,0, estás hermosa cabrona 
5395,0,así era mi vida hasta que una loca obsesiva por el trabajo se metió a nuestros equipos y me invade hasta en los su… 
5396,0,mi mix de youtube ajajajaj está pasado de cagado con sus géneros cambiantes 
5397,0,cuando hasta el celular sabe que eres joto asegurada conectada 
5398,1,tu amiga la ojos de caca jajaja sería pendeja enana naca amp gorda 
5399,0,a mi no me engaña este pasivo andaba en zona buscando y que le llenarán el tanque 
5400,1,pinche joto le da envidia de que guevara sea un icono universal de la historia y el un desconocido mas 
5401,0,en plena función de anabelle un niño llorando le dice a la madre mami yo quería ver cars jajaja que excelente madre 
5402,1,ahora si cabrones ya se los cargo la chingada ya les llego la auditoría 
5403,0,cuando méxico era verga y producíaamores perros gramos babel y no las nacadas de derbez estoy viendo amores perros 
5404,0, los recuperas con los que te siguen con tu puto spam de cagada del pri 
5405,0,mi hermano me cagan las pin viejas que están cul y dicen que las guapas están feas pi viejas sin sentido me hizo la noche 
5406,1,como castigarte por ser un maldito drogadicto y sobre todo un maricon dios es tan hermoso 
5407,0,mi primera clase inicia en minutos y estos putos camiones no pasan será este el fin del hombre araña 
5408,0, ya nadie usa esa madre más que los adolescentes 
5409,0,si hoy iba a valer verga mi día al menos que valiera estando arreglada 
5410,1,duérmete a la verga tus notas nos aburren tu comida nos vale verga enseña tetas y el culo es lo unico que vendes bn 
5411,1, ya lo se n solo que le tengo rencor por varias cosas que me ah echo el hdp pero ya xd ya me vengue xd 
5412,0,me fui por otro lado mientras caminaba para evitar a alguien que me cae de la verga y me caí bien culero gracias yisus por este día 
5413,1,dónde estoy donde quisiera estar mamando ese rico culo y meterle la lengua hasta donde no 
5414,0,otra ves me voy a dormir bien putas tarde por estar con el chismeson 
5415,1,lo mas seguro es que sean puro chivahermano maricon 
5416,0,me confundo no sé si me gusta más estar en la escuela o en la casa las dos están de la verga 
5417,1, yaaaa neta agarrenlo a jitomatazos y pedradas sus putos guaruras y su seguridad no pueden contra todos despierten chingada madre 
5418,0, “ese niño es un novato déjenlo al final” hoy voy al final putas porque soy el principal 
5419,0,no es mi culpa que yo si sepa divertirme y tu andes valiendo verga ‍ 
5420,0,toysrus es uno de los negocios peor llevados en eeuu tiendas feas viejas y caras 
5421,0,ya nada más faltan septiembre octubre noviembre diciembre y a chingar a su madre el 
5422,0,que putas me esta pasando que me siento así de basura diario 
5423,0,tengo un fin de semana sin plan rolense la cuarta temporada de no sean putos 
5424,0,es una noche de copas una noche loca 
5425,0,neta que que tonta está la gente si no estas tu para decirles que hacer no pueden comer ni sopa porque se les cae 
5426,0,puta madre uno ya no puede ser pobre a gusto… <> 
5427,0,por un megaerror escuché parte de una canción de banda y decia demosle vuelo a la hilacha que putas madres 
5428,0,madre mía gracias dios 
5429,0,ya me cargó la chingada me dedica palomita blanca de luis guerra y me encanta y odio la puta bachata no mames de nalgas 
5430,1,cómo era la vaina de votar en dictaduraes botar tu voto hasta en mi casa me decían loca por no votar que se vayan todos a la misma mierda 
5431,1,no andes mamando vos lo haces cuando la persona está ebria sin consentimiento eso no se hace dañas l… 
5432,0,como se le dice a tu papá que pague el teléfono sin dejar tú imagen de mujer luchona e independiente 
5433,0,creo que soy la única loca que de chiquita rompía elotes con el cuello jajajaja 
5434,0,no se por que putas me quejo tanto si tengo una suerte muy chingona en casi todo 
5435,0,no se si estoy loca pero una parte de ruin suena en bad reputation 
5436,0,amonosss mujer luchona saliendo adelante despues de su ruptura mi ejemplo a seguir kaa 
5437,0,hoy es mi cumpleaños ¡saquen las putas las necesito para que me abracen 
5438,1, podría preguntarle a la ladrona de que cómo duerme luego de ser una total hdp 
5439,0,la v word es verga jaja entonces se supone que es de mal gusto que las mujeres la digan y por eso le pusieron así 
5440,1,pinches tuiteras putas solo saben ganar seguidores subiendo fotos de su culo y de sus chichis 
5441,1, si me eligen como su próximo presidente prometo legalizar eso prieta la esperanza de mejico v 
5442,1, diputado de mierd que esperas para presentar tu renuncia hdp ese raspón en la rodilla no es nada comparado a lo que te espera 
5443,0,a la madre es martes 
5444,0,voy a valer tanta madre en mi examen‍ 
5445,0,vestida dw monja amp disparando como loca en amo a esa perra 
5446,0,extraño a lyachu ojalá haya estudiado para su puto examen ehhhh 
5447,1,le dio las nalgas tambien al acosador pinchi presidentito que nos resulto este peñejo 
5448,0,que gorda que soy jaja 
5449,0,a estas alturas todo le vale verga al ejecutivo control de daños para qué de todas formas nadie les cree 
5450,0,escuché a un amigo cantando pero quien olvida al amor de su vida en un par de días yo llevo dos putos años y sigue ahí el perro infeliz 
5451,0,amanecí en modo puta ya me urge una verga que me llene de leche 
5452,0,quién me limpia la verga ya la traigo bien olorosa y llena de queso 
5453,1,no puedes ir por la vida pidiendo respeto y escribir buatsap marica 
5454,0,todos mamando con gorillaz y yo queriendo ver a amandititita 
5455,0,no es cierto por algo la verga se me pone bien dura por tus tetotas y tu culo redondo 
5456,0,que les tenga que decir cuando alguna vez iba con mi bebe que no iba por herencia esta loc… 
5457,1,porque puedes ser puta pero no una puta gorda 
5458,0,cuando estas soltero ves puras parejas felices y cuando tienes pareja ves a putos solteros felices de que se trata 
5459,0,viste cuando soñas cosas feas y te levantas para el orto bueno así ya arranque mal el día 
5460,0,huevos chorizo cabeza pescuezo camote salchicha milarguesa pitomate <> 
5461,1,pero aún no he muerto y tengo la esperanza de aclarar lo que esa hdp habló de mí 
5462,1,ya falta poco la imposición de ese nefasto horario se la debemos a luis téllez ese pinche joto convenció a zedil… 
5463,0,goey no dormir ni poquito por el dolor de brakets neta hasta de pinches malas te pone que verga mundo neta que verga 
5464,1,ojalá e impere la imparcialidad pero lo dudo seguro le salvan el culo a los argentinos putos 
5465,0,en minutos cumplo putas horas de mi casa al trabajo alguien que me mate 
5466,0,por que me tuve que enfermar antes de puto mun vale verga 
5467,0,ernesto d'alessio sale en defensa de su madre 
5468,0,pero está loca xd aunque sí es amor por eso setsuna la cuida musho uwu 
5469,1,jajaja así les voy a decir que te digan la próxima vez que andes de marica pidiendo comida de dieta 
5470,0,como que a esta foto le hace falta o que me pasen la lengua o una buena verga alou 
5471,0,hola perritos feliz dia apenas jueves y mi culito ya quiere verga gorda quien me lo despacha con leche quiero mucha po… 
5472,0, no mms no lo superó aún digo que el don de rayas es un puto marca 
5473,0,con un puto carajo no presto películas yo libros para que se los pinches queden cagones fuck damn it 
5474,1,esta diputada está loca debería prohibir aumentos de sus sueldos y promover más el deporte no prohibirlo 
5475,0,apenas fue mi cumpleaños y pues apenas abrí los regalos fueron pocos pero no mamen se pasaron de verga 
5476,0,que cabrones yo están desahogándome con mis amigas de que ya no iban a subir video llorando como loc… 
5477,0, ya le andan haciendo competencia en 
5478,0,que pinche golazo se acaba de mamar mi hermoso 
5479,0,no veo ni madres como fui a romper mis lentes en distrito federal mexico 
5480,0,yo no soy gracioso y estoy de la verga prueba de que dios aprieta y ahorca 
5481,0,porque putas te extraño tanto porque que mierda 
5482,0, es una alegoría de cosas más oscuras y feas que un payaso diabólico el abuso infantil 
5483,0,estoy en un mood de todos valgo verga y también yo 
5484,0,cuando vi este comercial de ziploc me acordé de la hermosa y luchona 
5485,0, estuvo cagado porque estábamos en casasano y de la nada ya estábamos en villa wtf y había mil caminos cerrados 
5486,0,costumbre tonta de seguir contigo 
5487,0,en mi próximo libro explicaré como usar el mal genio para alejar al chico con el que ya no quieres salir sin parecer una maldita loca 
5488,1,ya nomas sienten que lo tienen asegurado a uno y se empiezan a tardar en whatsapp las hijas de sus putas madres 
5489,0, no sé cómo me siento de que belinda esté usandote para filtrar está información solo porque está bien ardida con ese wey 
5490,0,todo iba bien en el cartel del vive latino hasta que llegas a la t y no ves a pretenden que vea al cartel no mamar 
5491,0,a uno le pueden gustar físicamente personas y no pasa nada pero nada más te empieza a gustar alguien x su personalidad… 
5492,0,órale ahora se tiene uno que cuidar hasta de las mujeres estamos jodidos 
5493,0, qué lío me tenéis con lo del juernes de bragas que si lunes de ojetes o que si las barbas de no sé qué de su puta madre 
5494,1,neta ya estoy ruquiando todo los joterias que hacen los morros de hoy en día me molestan pinches putos 
5495,0,¡gooooool ¡que puto golazo como la traigas 
5496,1,rompen la pija con ese maldonado de mierda y ni hablan de delfina que con años y meses la encontraron muerta mangas de cínicos hdp 
5497,0,lo más chido de berlin es que uno puede ser como quiera y a todos les vale verga católico drag puta joto monja etc aprendamos amigos 
5498,0,si la que falló el tecatito hubiera sido chicharitomadre de dios con martinolli soguiera rompiendole las pelotas 
5499,0,jajaja por qué es tan ardida tu amiga 
5500,0,la bachata tiene letras muy tontas pero cómo me pone de buenas 
5501,1,tu queria una nena y tu papa queria un varon tu para complacerlos te volviste maricon 
5502,1, vete a la verga puto pompeyo es mejor que tu y nova es mucho mejor que sandstorm 
5503,1,y yo que siempre pensé que yáñez era medio maricon 
5504,0,para que quiero spotify si mi vecino todo el día tiene música a alto volumen dijo nadie pinches putas nunca de la v word 
5505,0, gooool putos el chucky el chucky gooool 
5506,1,yo no entiendo por ejemplo esos hijos que son de river y los padres de boca o al revésque tan hdp podes ser máximo traidor 
5507,1,ya supe que tienes varias enemistades pues como no culero te siente amo y señoar de espn eres un poble pendejo maricón 
5508,1, bajate pero a mamar mi verga no pares que te quiero hacer romper tu culo a vergazos 
5509,1, putos mierdas un aborto debe de acompañarse con asistencia psicológica y apoyo así como al padre hacerlo cumplir por su responsabilidad 
5510,0, cota rescinde tu contrato we recuerda que fue chivas quien apostó por ti y no los tuzos acá eres el puto amo 
5511,0,debo borrar mi historial en google y todas las preguntas que he hecho sobre las putas antes de que llegué mi novia 
5512,0,confieso que sigo bien ardida con la comunidad científica por descubrir que plutón no es planeta <> 
5513,0,detrás de cada niño pequeño que cree en sí mismo se encuentra una madre o una padre que creyeron primero 
5514,1, hijo de tu puta madre deja a almeyda trabajar agusto 
5515,0, siii pero ella por tonta pero a mi me gusta fernandino y el seguirá le pondran a otra chava 
5516,0,pa que te mando memes si me vas a dejar en pinche puto visto 
5517,0,esta de la fregada este lunes no importa cuando lo leas para mi todos los días son lunes porque me levanto jodido 
5518,1,chingue a su madre pinche profesor de 
5519,0,ay ya seee estoy re loca todos me lo dicen todo el tiempo 
5520,1, que casualidad que raul cervantes tenga un ferrary o sera que es un hijo de toda su puta madre priista corrupto igual enrrique peña nieto 
5521,1, te dieron en tu madre dr tamez jajaja 
5522,0,me cago en las putas materias en linea yo no funciono así o sea no 
5523,0,el arte arcaico de mi mamá luchona favorita 
5524,0,el futbol mexicano no existe argentino hijo de putas saludos desde morelia mexico 
5525,0,que de la verga que te enamores de alguien que que evidentemente no te quiere tal cual eres 
5526,1,chinguen a su madre todos menos ella es chida 
5527,0,lo que viene siendo las ganas de mamar ya mejor hubieran dicho que el negro se robó el teléfono 
5528,0,no creo que seas gorda todas las mujeres dicen estarlo 
5529,0,ya van a mamar la serie con estas frases todas mamonas sin sentido 
5530,1,podrán decir que soy una ardida pero no lo digo con fundamentos los hombres son una puta basura de mierda perros hijos de la chingada 
5531,0,básicamente la felicidad consiste en que te valga madre la vida de todos los demás y vivas la tuya como quieras 
5532,0,esa niña esta loca ni le hacen falta xd y quiero ir a verte bro necesito tanto un break pero las ventas están mejorando 
5533,0,mamá cómprame las botas mas feas que encuentres porfa <> 
5534,0,qué verga con los que salen del gym y prenden un cigarro no es sólo salud qué no les arde el pecho y les duele la vida 
5535,0,rt chicochevive se acuerdan cuando juansolo venía cada quincena a tabasco pues el ya no porque les vale verga los tabasqueños 
5536,0,real vienes con crop top a la escuela si no te corren por joto te corren por atreverte a usar uno con este frío 
5537,1,no sea joto si crítica aguante mucha boca pa criticar poca cara para aguantar nada de ruin aguante 
5538,0,que pedo con todos los hemos que decían que era su estilo de vida y no lo dejarían y la madre y ahora son súper última tendencia 
5539,1,me acabo de chingar taquitos al pastor por pesitos vas y chingas a tu madre cuais 
5540,0,estuviéramos cojiendo pero estás dormido disque porque estás cansado y así no se putas puede 
5541,1,maricas vendidos de my patria y amigos coaxpa no c olvida cabeza de juarez tlampan tampoco mileniagays o putos 
5542,1,vales pa pura verga punto maricon pinche actorcillo de tiangis chingas a tu madre 
5543,0,amo esta sonrisa m tiene loca 
5544,1,gorda pelotuda 
5545,0,ya te diste cuenta que el año el sexenio y tu vida están valiendo madre de nada 
5546,1,si me va y me lo han dicho las nenorras que si saben pero tu que vas a saber y si te ves más gorda que antes 
5547,1,lo tienen bien merecidos putos se hizo justicia 
5548,0,no puedo dormir sé que les vale verga pero aun así se lo quiero compartir no seas culeros 
5549,0, valio madre ya me atacó el insomnio 
5550,0, pero aquí te tengo comiendo camote topaste con pared y vas a ver que te voy a empinar primero <> 
5551,0,ya me va a valer madre alabestia 
5552,0,ay putas igualito siempre estoy ahí para todos nadie está ahí para mí la historia de mi vida 
5553,0,wau que buena estas un culo rikisimo para chupartelo todito y meterte toda mi verga dejarte llena de leche 
5554,1,me cago en la puta madre de trump que manera de andar tocando los huevos anda que se vaya un poquito a la mierda el muy hijo de puta <> 
5555,1,oooo y no es empleado de trump y además lameculos del gringo 
5556,0,dale rt quieres hacerlo con una embarazada una hora por estoy lactando 
5557,0,hablan de la palabra vagina o de la palabra verga no sé estoy confundida por saber vocabulario ayud… 
5558,0,eh putos en el nuevo site de mi chamba que es un wordpress jajaja cada sucursal está en un post jajajajaja 
5559,0,o sea seasons que llevo jugando lol y tengo los putos skins victoriosos y ninguno de ellos me gusta gg 
5560,0,si vieron a una niña correr en tacones por todo el centro buscando cambio y después como loca con un acta de nacimiento en la manosíera yo 
5561,0, ya me voy a regresar a vivir a tus rumbos para hacer pijamada y yo te voy a chiflar con algo que me queda bien rico 
5562,1, jajajajajaja ese joto que va a saber de narcotrafico lo que es abrir la boca a lo idiota 
5563,0,después de todo este tiempo estoy loca por ti no supere las mariposas y cariño en las peores noches estoy loca por ti 
5564,0,pareciera el día de recordarme que voy rumbo a ser una loca de los gatos solo tengo dos no es para tanto o si 
5565,1,eres y serás un hdp ese fue es y será tu talento 
5566,1,callate maldito llorón claro como ya no pudiste apoyar a ecuador vas de marica con otros partidos 
5567,0, que tonta es la gente que se va con las calificaciones de box de lamita y creen que ese sera el resultado oficial tarugos 
5568,0,pues será muy feminista pero me saca ronchas ortográficas cada que lo leo y ronchas de las feas 
5569,0,y el delincuente de romero deschamps en primera fila para de mamar 
5570,0,yo amo el cliché gay what's wrong with be like that sé el joto que quieras ser y punto 
5571,0,cuando tienes dos hermanos hombres es imposible no ser una gorda 
5572,0,ya vieron quién va a dirigir a mi bayern agarrense putos 
5573,1,anticonstitucional pagar multas con d descuento d pesos cuando el salario mínimo diario ni d chiste es eso hdp 
5574,0, presentamos al músico de mierda de siempre que toca todas las putas semanas en este bar hediondo porque le regalan pisto y chicharrines 
5575,0,nuevo aporte mi rica tia vaya que sabe cabalgar bien rico sobre la verga 
5576,0,la buena soy el crush de mi crush la mala somos bien putos los dos 
5577,1,gorda religiosa y mal vestida aparte mega puta 
5578,0, estoy hasta la puta madre jajajajajaja 
5579,0,que como decía mi madre bailando todo se arregla siempre hay que encontrarle lo bueno a la vida 
5580,1,si me van a engañar no se busquen viejas tan feas y pendejas por fa 
5581,0, cabrón soy tu pinche fan men si antes tenia pasión por la cocina con tus videos ahora mucho más 
5582,1, de parte mia chinga tu madre saludos 
5583,0,me he vuelto un experto contando calorías me estaré volviendo viejo o joto o un insoportable ex gordo sabe 
5584,1, que pendejo así l hablas a tu puta madre 
5585,0,los muros no solucionan el problema hay que tener políticas de desarrollo entre países de origen tránsito y de destino 
5586,1, insistes en seguir diciendo pendejadas senil ignorante parasito pronte trabajar y dejar de mamar dinero de nuestros impuestos rata 
